home-1,2025-12-19T21:13:22.696796Z,34.4,55,1007,8.9
home-1,2025-12-19T21:13:27.702651Z,28.2,76,1018,1.2
home-1,2025-12-19T21:13:32.704892Z,28.1,52,999,1.5
home-1,2025-12-19T21:13:37.710551Z,28.7,54,1020,7.2
home-1,2025-12-19T21:13:42.716252Z,28.9,56,1010,2.9
home-1,2025-12-19T21:13:47.717107Z,24.4,40,1020,6.5
home-1,2025-12-19T21:13:52.722525Z,29.6,76,1001,1.2
home-1,2025-12-19T21:13:57.733259Z,22.4,76,1024,0.2
home-1,2025-12-19T21:14:02.743891Z,33.1,53,1001,2.8
home-1,2025-12-19T21:14:07.751218Z,33,47,1003,1.6
home-1,2025-12-19T21:14:12.762107Z,29.9,49,1000,9.2
home-1,2025-12-19T21:14:17.772770Z,21.4,64,1017,1.1
home-1,2025-12-19T21:14:22.783407Z,23.6,41,997,1.6
home-1,2025-12-19T21:14:27.794019Z,27.2,61,1012,7
home-1,2025-12-19T21:14:32.804652Z,28.7,43,1005,6.4
home-1,2025-12-19T21:14:37.809703Z,21.7,64,1016,5.8
home-1,2025-12-19T21:14:42.819939Z,29.8,65,1009,8.1
home-1,2025-12-19T21:14:47.830505Z,26.5,54,1025,3.6
home-1,2025-12-19T21:14:52.841120Z,33.5,76,998,6.2
home-1,2025-12-19T21:14:57.850776Z,23.2,60,1017,3.3
home-1,2025-12-19T21:15:02.861392Z,31,71,1006,9.1
home-1,2025-12-19T21:15:07.872244Z,28.9,77,995,2.2
home-1,2025-12-19T21:15:12.882876Z,34.6,79,996,9.5
home-1,2025-12-19T21:15:17.888582Z,29,45,1013,7.5
home-1,2025-12-19T21:15:22.899231Z,28.1,55,1027,8.4
home-1,2025-12-19T21:15:27.909868Z,23.3,69,997,5.9
home-1,2025-12-19T21:15:32.920478Z,26.5,71,1016,4.9
home-1,2025-12-19T21:15:37.931129Z,33.7,56,994,4.2
home-1,2025-12-19T21:15:42.937327Z,34.7,79,1003,3.8
home-1,2025-12-19T21:15:47.948275Z,33.1,49,1030,2.6
home-1,2025-12-19T21:15:52.952920Z,30.2,76,999,2.6
home-1,2025-12-19T21:15:57.963868Z,31.4,61,1025,6.6
home-1,2025-12-19T21:16:02.969207Z,25.7,76,1007,5
home-1,2025-12-19T21:16:07.974261Z,31.8,48,1009,4.3
home-1,2025-12-19T21:16:12.985214Z,28.6,59,1021,2.3
home-1,2025-12-19T21:16:17.986546Z,28.9,73,1028,6.8
home-1,2025-12-19T21:16:22.997194Z,20.6,44,995,1.9
home-1,2025-12-19T21:16:28.007816Z,28.8,74,994,6.6
home-1,2025-12-19T21:16:33.018439Z,30,40,1010,0.8
home-1,2025-12-19T21:16:38.024992Z,23.3,55,1016,9.8
home-1,2025-12-19T21:16:43.035653Z,20.7,66,1020,0.1
home-1,2025-12-19T21:16:48.045060Z,20.4,42,992,1.6
home-1,2025-12-19T21:16:53.055700Z,22,56,990,9.4
home-1,2025-12-19T21:16:58.057671Z,28.8,69,997,2.3
home-1,2025-12-19T21:17:03.068301Z,33.6,79,1025,7.8
home-1,2025-12-19T21:17:08.071375Z,33.6,68,1021,3.3
home-1,2025-12-19T21:17:13.082286Z,22.3,66,1001,5.3
home-1,2025-12-19T21:17:18.093010Z,25.1,64,991,9.4
home-1,2025-12-19T21:17:23.103641Z,30.6,72,1003,4.1
home-1,2025-12-19T21:17:28.114567Z,23,46,1017,8.6
home-1,2025-12-19T21:17:33.125189Z,20.6,64,1003,3.1
home-1,2025-12-19T21:17:38.135931Z,25.4,80,1027,0.8
home-1,2025-12-19T21:17:43.136774Z,28,51,1019,8.5
home-1,2025-12-19T21:17:48.147536Z,30.8,42,1022,1.2
home-1,2025-12-19T21:17:53.156579Z,27.1,51,1008,5.8
home-1,2025-12-19T21:17:58.167222Z,25.7,63,990,0.1
home-1,2025-12-19T21:18:03.177875Z,27.9,67,1018,0.4
home-1,2025-12-19T21:18:08.181682Z,34.1,74,1022,0.5
home-1,2025-12-19T21:18:13.192535Z,24.9,56,1001,2.5
home-1,2025-12-19T21:18:18.203227Z,32.7,69,1022,7.5
home-1,2025-12-19T21:18:23.214125Z,26.6,72,994,6.8
home-1,2025-12-19T21:18:28.224768Z,22.1,60,994,7.7
home-1,2025-12-19T21:18:33.234456Z,21.5,61,1007,4.2
home-1,2025-12-19T21:18:38.244590Z,30,77,1002,4.9
home-1,2025-12-19T21:18:43.255507Z,22.9,51,991,0.1
home-1,2025-12-19T21:18:48.266146Z,30.9,61,1012,5.3
home-1,2025-12-19T21:18:53.277156Z,23.5,61,997,2.2
home-1,2025-12-19T21:18:58.287757Z,24.1,50,1026,5.7
home-1,2025-12-19T21:19:03.291866Z,28.1,52,996,4.9
home-1,2025-12-19T21:19:08.620466Z,29.4,80,991,7.8
home-1,2025-12-19T21:19:13.638385Z,20.3,65,1013,3.2
home-1,2025-12-19T21:19:18.650944Z,20.4,44,995,5.6
home-1,2025-12-19T21:19:23.665400Z,30.3,71,995,7.9
home-1,2025-12-19T21:19:28.671598Z,21.2,46,1010,2.9
home-1,2025-12-19T21:19:33.684106Z,25.6,65,1012,0.6
home-1,2025-12-19T21:19:38.696181Z,32.7,59,1006,0.7
home-1,2025-12-19T21:19:43.708059Z,31.2,51,994,5.1
home-1,2025-12-19T21:19:48.719806Z,27.4,44,1021,3
home-1,2025-12-19T21:19:53.730960Z,25.7,47,1017,9.4
home-1,2025-12-19T21:26:33.532090Z,34.7,49,1007,0.8
home-1,2025-12-19T21:26:38.537904Z,34.1,67,1017,7.2
home-1,2025-12-19T21:26:43.539815Z,29.6,72,1012,1
home-1,2025-12-19T21:26:48.545258Z,28.5,71,1019,4.7
home-1,2025-12-19T21:26:53.546661Z,21.7,73,1026,3.3
home-1,2025-12-19T21:26:58.549428Z,25.6,79,1003,2
home-1,2025-12-19T21:27:03.551268Z,29.9,79,1027,9.4
home-1,2025-12-19T21:27:08.556691Z,25.2,42,1012,0.7
home-1,2025-12-19T21:27:13.558685Z,28.4,60,1013,8.6
home-1,2025-12-19T21:27:18.561086Z,30.5,46,1014,6.7
home-1,2025-12-19T21:27:23.566656Z,24.6,56,1015,0.5
home-1,2025-12-19T21:27:28.568004Z,21.9,79,1026,7.7
home-1,2025-12-19T21:27:33.573574Z,30.7,66,1000,3.9
home-1,2025-12-19T21:27:38.579604Z,33.1,64,992,1.6
home-1,2025-12-19T21:27:43.585584Z,33.1,47,1017,7.2
home-1,2025-12-19T21:27:48.591569Z,29.9,41,1006,2.6
home-1,2025-12-19T21:27:53.594572Z,31.6,43,1022,5.8
home-1,2025-12-19T21:27:58.600488Z,26,60,1016,9.5
home-1,2025-12-19T21:28:03.604799Z,32.5,61,999,5.8
home-1,2025-12-19T21:28:08.610556Z,33.6,46,1020,7.9
home-1,2025-12-19T21:28:13.612234Z,32.8,72,1020,3
home-1,2025-12-19T21:28:18.618166Z,22.9,65,1028,6.8
home-1,2025-12-19T21:28:23.623715Z,20.5,42,1026,6
home-1,2025-12-19T21:28:28.628874Z,31.4,73,996,4.9
home-1,2025-12-19T21:28:33.630328Z,23.1,77,1003,0.5
home-1,2025-12-19T21:28:38.635922Z,21.5,72,1011,7.3
home-1,2025-12-19T21:28:43.641577Z,24.4,54,997,4.2
home-1,2025-12-19T21:28:48.645652Z,26.8,61,1017,1
home-1,2025-12-19T21:28:53.648488Z,27.4,57,1009,4.3
home-1,2025-12-19T21:28:58.653977Z,30.5,57,1028,5.8
home-1,2025-12-19T21:29:03.659836Z,20.7,59,1025,8.8
home-1,2025-12-19T21:29:08.665500Z,21.1,51,1006,3
home-1,2025-12-19T21:29:13.671194Z,31.4,63,1029,6
home-1,2025-12-19T21:29:18.677044Z,27.2,80,999,0.1
home-1,2025-12-19T21:29:23.681996Z,32.6,56,993,2.5
home-1,2025-12-19T21:29:28.687906Z,32.8,62,1023,1.2
home-1,2025-12-19T21:29:33.693825Z,28.5,57,995,2.3
home-1,2025-12-19T21:29:38.694394Z,30.7,63,1013,5.1
home-1,2025-12-19T21:29:43.696143Z,32.9,55,997,5.7
home-1,2025-12-19T21:29:48.702083Z,20.1,74,1028,9.6
home-1,2025-12-19T21:29:53.707601Z,32.8,48,1024,0.6
home-1,2025-12-19T21:29:58.713608Z,22.2,61,1003,3.8
home-1,2025-12-19T21:30:03.719162Z,34.7,77,995,3.5
home-1,2025-12-19T21:30:08.724064Z,20.4,58,1005,0.9
home-1,2025-12-19T21:30:13.729588Z,25.6,53,1007,4.6
home-1,2025-12-19T21:30:18.735211Z,22.3,76,1007,8.3
home-1,2025-12-19T21:30:23.740916Z,25.9,72,995,4.3
home-1,2025-12-19T21:30:28.744993Z,29.1,67,1018,7.6
home-1,2025-12-19T21:30:33.747027Z,34.2,47,1004,6.9
home-1,2025-12-19T21:30:38.753055Z,21.9,62,992,6.3
home-1,2025-12-19T21:30:43.758717Z,24.2,53,1021,5.4
home-1,2025-12-19T21:30:48.761340Z,31.3,57,1011,1.9
home-1,2025-12-19T21:30:53.764840Z,31.4,43,1001,7.7
home-1,2025-12-19T21:30:58.766932Z,31,40,1004,9.7
home-1,2025-12-19T21:31:03.771314Z,25.2,60,1007,7.7
home-1,2025-12-19T21:31:08.772658Z,31,68,1018,9.2
home-1,2025-12-19T21:31:13.778512Z,31,54,1027,1.7
home-1,2025-12-19T21:31:18.784462Z,25.4,72,1021,4.8
home-1,2025-12-19T21:31:23.786476Z,24.5,76,1024,4.4
home-1,2025-12-19T21:31:28.791996Z,26.4,76,1016,7.2
home-1,2025-12-19T21:31:33.793424Z,29.2,73,1001,6.3
home-1,2025-12-19T21:31:38.798891Z,26.3,77,996,4.8
home-1,2025-12-19T21:31:43.804347Z,27.7,71,1026,9
home-1,2025-12-19T21:31:48.805360Z,29.7,65,992,9.2
home-1,2025-12-19T21:31:53.810837Z,24.1,61,1011,8.7
home-1,2025-12-19T21:31:58.816369Z,33.6,47,997,3.8
home-1,2025-12-19T21:32:03.822550Z,23.3,66,1009,9.6
home-1,2025-12-19T21:32:08.828208Z,31.6,56,1003,8.9
home-1,2025-12-19T21:32:13.834244Z,21.3,56,1005,5.4
home-1,2025-12-19T21:32:18.836776Z,29.1,50,997,0.1
home-1,2025-12-19T21:32:23.842471Z,31.9,77,1018,7
home-1,2025-12-19T21:32:28.848472Z,32.6,70,997,1
home-1,2025-12-19T21:32:33.854461Z,23.6,58,1020,0.9
home-1,2025-12-19T21:32:38.860166Z,32.9,70,1018,5.4
home-1,2025-12-19T21:32:43.866038Z,25.3,71,995,5.1
home-1,2025-12-19T21:32:48.871692Z,28.9,42,1022,5.1
home-1,2025-12-19T21:32:53.877346Z,33,75,996,2.7
home-1,2025-12-19T21:32:58.883318Z,27.9,76,997,8.7
home-1,2025-12-19T21:33:03.889063Z,21.9,63,998,9.6
home-1,2025-12-19T21:33:08.894659Z,25.3,53,1014,2.1
home-1,2025-12-19T21:33:13.900353Z,26.2,56,1017,2.1
home-1,2025-12-19T21:33:18.901514Z,30,68,1022,5.5
home-1,2025-12-19T21:33:23.907482Z,32.4,51,1010,9.6
home-1,2025-12-19T21:33:28.913379Z,27.6,71,991,5.3
home-1,2025-12-19T21:33:33.919088Z,31,43,1012,8.4
home-1,2025-12-19T21:33:38.925045Z,31.7,51,1010,3
home-1,2025-12-19T21:33:43.931059Z,28.7,60,1000,2.8
home-1,2025-12-19T21:33:48.936730Z,32.4,57,1022,3.9
home-1,2025-12-19T21:33:53.942313Z,20.3,64,991,6.7
home-1,2025-12-19T21:33:58.947918Z,22.3,46,1020,7.1
home-1,2025-12-19T21:34:03.953563Z,30.5,48,993,2.4
home-1,2025-12-19T21:34:08.960201Z,31.7,77,1016,4.7
home-1,2025-12-19T21:34:13.967056Z,22.3,73,1028,0.7
home-1,2025-12-19T21:34:18.974194Z,29.3,46,1020,1.5
home-1,2025-12-19T21:34:23.980984Z,27.9,46,1006,6.9
home-1,2025-12-19T21:34:28.985123Z,24.7,66,1013,5
home-1,2025-12-19T21:34:33.991324Z,20.5,42,991,0.1
home-1,2025-12-19T21:34:38.994007Z,23,78,1009,6.5
home-1,2025-12-19T21:34:44.000021Z,21.3,58,992,7.1
home-1,2025-12-19T21:34:49.005990Z,21.9,72,1015,3.7
home-1,2025-12-19T21:34:54.007737Z,28.8,68,997,8.8
home-1,2025-12-19T21:34:59.008748Z,30.3,55,993,4.5
home-1,2025-12-19T21:35:04.014670Z,25.4,74,1027,1.3
home-1,2025-12-19T21:35:09.018334Z,25.4,44,1003,6.8
home-1,2025-12-19T21:35:14.024064Z,20.7,74,1029,1.9
home-1,2025-12-19T21:35:19.025685Z,22,64,1003,2.9
home-1,2025-12-19T21:35:24.030520Z,32.6,60,993,1
home-1,2025-12-19T21:35:29.034883Z,20.4,66,1024,7.5
home-1,2025-12-19T21:35:34.040428Z,22,67,1005,7.6
home-1,2025-12-19T21:35:39.045071Z,23.3,52,1021,0.6
home-1,2025-12-19T21:35:44.050623Z,24.2,72,1008,2.4
home-1,2025-12-19T21:35:49.056288Z,33.2,65,1008,10
home-1,2025-12-19T21:35:54.057831Z,30.4,69,1021,4.1
home-1,2025-12-19T21:35:59.062579Z,27.6,70,990,4
home-1,2025-12-19T21:36:04.068249Z,27.9,72,1014,6.6
home-1,2025-12-19T21:36:09.072415Z,33.6,68,1001,9
home-1,2025-12-19T21:36:14.075106Z,34.9,47,1027,6.2
home-1,2025-12-19T21:36:19.080232Z,23.4,52,1005,3
home-1,2025-12-19T21:36:24.085946Z,26.6,65,1014,5.7
home-1,2025-12-19T21:36:29.091603Z,27.6,41,1000,6
home-1,2025-12-19T21:36:34.096967Z,29.8,55,990,8.6
home-1,2025-12-19T21:36:39.102679Z,26,51,1005,9.2
home-1,2025-12-19T21:36:44.108339Z,21.7,62,1015,1
home-1,2025-12-19T21:36:49.113702Z,30.5,71,1016,7
home-1,2025-12-19T21:36:54.119669Z,32.5,79,1014,7.9
home-1,2025-12-19T21:36:59.122071Z,34.1,62,996,5.6
home-1,2025-12-19T21:37:04.126279Z,34.4,69,990,4.6
home-1,2025-12-19T21:37:09.132265Z,23.5,44,1020,5.4
home-1,2025-12-19T21:37:14.134674Z,31.3,60,1007,5.6
home-1,2025-12-19T21:37:19.140608Z,21.2,66,1030,6.8
home-1,2025-12-19T21:37:24.146378Z,29.6,51,1023,3.2
home-1,2025-12-19T21:37:29.151369Z,24.8,47,1019,6.8
home-1,2025-12-19T21:37:34.157028Z,30.5,63,1012,2.9
home-1,2025-12-19T21:37:39.160664Z,31.7,56,1009,6.3
home-1,2025-12-19T21:37:44.166565Z,25.6,54,995,3.1
home-1,2025-12-19T21:37:49.171122Z,31.4,47,1018,6
home-1,2025-12-19T21:37:54.177199Z,23,59,1016,2.6
home-1,2025-12-19T21:37:59.180269Z,33.9,46,1018,5.1
home-1,2025-12-19T21:38:04.184261Z,26.4,78,1009,8.4
home-1,2025-12-19T21:38:09.189898Z,33.4,41,995,6.8
home-1,2025-12-19T21:38:14.195658Z,25.2,55,1015,6.1
home-1,2025-12-19T21:38:19.200847Z,21.8,77,1027,4.5
home-1,2025-12-19T21:38:24.206325Z,28.3,63,997,2.5
home-1,2025-12-19T21:38:29.207474Z,25.3,52,994,5.8
home-1,2025-12-19T21:38:34.212889Z,29.3,66,1024,3.2
home-1,2025-12-19T21:38:39.215034Z,27.8,46,1011,9.1
home-1,2025-12-19T21:38:44.220509Z,34.1,70,996,1.6
home-1,2025-12-19T21:38:49.222029Z,32.8,71,1024,4.6
home-1,2025-12-19T21:38:54.226922Z,32,57,993,4.1
home-1,2025-12-19T21:38:59.232546Z,34.6,54,991,1.2
home-1,2025-12-19T21:39:04.234557Z,29.5,45,994,4
home-1,2025-12-19T21:39:09.240001Z,22.1,59,1024,4.6
home-1,2025-12-19T21:39:14.242461Z,28.8,55,990,8
home-1,2025-12-19T21:39:19.247938Z,24.3,75,999,5.7
home-1,2025-12-19T21:39:24.253414Z,22.9,49,1018,6.7
home-1,2025-12-19T21:39:29.258869Z,20.4,62,1009,8.1
home-1,2025-12-19T21:39:34.264374Z,25.1,66,1005,8.5
home-1,2025-12-19T21:39:39.270096Z,28,75,1001,1.5
home-1,2025-12-19T21:39:44.275758Z,28.8,53,996,9.8
home-1,2025-12-19T21:39:49.280458Z,21.3,60,995,3.7
home-1,2025-12-19T21:39:54.282716Z,34.8,72,999,2
home-1,2025-12-19T21:39:59.288611Z,33.9,47,1000,5.7
home-1,2025-12-19T21:40:04.290885Z,22.2,45,1017,7.8
home-1,2025-12-19T21:40:09.296420Z,33.1,67,1018,9.7
home-1,2025-12-19T21:40:14.302427Z,24.2,56,1012,3.2
home-1,2025-12-19T21:40:19.308195Z,31.5,77,1022,8.6
home-1,2025-12-19T21:40:24.314163Z,24.1,65,1029,6
home-1,2025-12-19T21:40:29.319822Z,30.5,59,1027,5.6
home-1,2025-12-19T21:40:34.322111Z,30.8,61,1004,0.2
home-1,2025-12-19T21:40:39.324056Z,25.5,65,1023,5.3
home-1,2025-12-19T21:40:44.325474Z,21.6,56,1029,6.3
home-1,2025-12-19T21:40:49.331004Z,32.1,74,1017,8.6
home-1,2025-12-19T21:40:54.337070Z,30.8,79,990,7.1
home-1,2025-12-19T21:40:59.343046Z,30.8,76,1027,8.3
home-1,2025-12-19T21:41:04.346213Z,22.1,69,997,1.5
home-1,2025-12-19T21:41:09.351793Z,33.5,65,992,0.9
home-1,2025-12-19T21:41:14.356681Z,22.3,67,994,7.1
home-1,2025-12-19T21:41:19.362339Z,28.5,65,1010,2.4
home-1,2025-12-19T21:41:24.367767Z,24,44,996,3.5
home-1,2025-12-19T21:41:29.373225Z,30.5,62,998,4.4
home-1,2025-12-19T21:41:34.378996Z,20.2,63,1002,9.1
home-1,2025-12-19T21:41:39.380609Z,31.2,57,1028,2.3
home-1,2025-12-19T21:41:44.386241Z,22.4,54,991,6.1
home-1,2025-12-19T21:41:49.391717Z,31.4,65,996,2.8
home-1,2025-12-19T21:41:54.397352Z,29.7,45,1001,7.6
home-1,2025-12-19T21:41:59.402827Z,23.3,76,1006,5.8
home-1,2025-12-19T21:42:04.408307Z,34.3,40,1025,8.6
home-1,2025-12-19T21:42:09.414126Z,28.7,67,1015,5.3
home-1,2025-12-19T21:42:14.419563Z,30.3,80,1019,4.4
home-1,2025-12-19T21:42:19.425345Z,32.5,72,1005,8
home-1,2025-12-19T21:42:24.430676Z,34.9,54,1025,2.7
home-1,2025-12-19T21:42:29.436291Z,28,56,1002,2.8
home-1,2025-12-19T21:42:34.441728Z,25.8,64,993,4.2
home-1,2025-12-19T21:42:39.447201Z,27.7,69,1030,8.6
home-1,2025-12-19T21:42:44.452671Z,29,40,1020,9.7
home-1,2025-12-19T21:42:49.455228Z,25.1,75,998,0.5
home-1,2025-12-19T21:42:54.456893Z,31.5,74,991,2.2
home-1,2025-12-19T21:42:59.458858Z,22.8,80,999,4.1
home-1,2025-12-19T21:43:04.464365Z,23,43,990,9.1
home-1,2025-12-19T21:43:09.466390Z,20.1,47,993,7.6
home-1,2025-12-19T21:43:14.471921Z,25.9,80,1002,5.1
home-1,2025-12-19T21:43:19.478089Z,24.7,67,1025,9.8
home-1,2025-12-19T21:43:24.483777Z,21.4,44,1001,5.2
home-1,2025-12-19T21:43:29.489360Z,30.7,72,1001,1.8
home-1,2025-12-19T21:43:34.495153Z,23.8,70,1023,1.3
home-1,2025-12-19T21:43:39.500632Z,29.2,63,1025,2.7
home-1,2025-12-19T21:43:44.506298Z,30,71,1007,1
home-1,2025-12-19T21:43:49.511395Z,30.4,56,1016,3.8
home-1,2025-12-19T21:43:54.517127Z,30.2,54,1015,9.4
home-1,2025-12-19T21:43:59.518259Z,29.9,80,994,9.6
home-1,2025-12-19T21:44:04.519722Z,21.3,55,997,1.6
home-1,2025-12-19T21:44:09.525223Z,32.8,44,991,7.1
home-1,2025-12-19T21:44:14.530984Z,22.3,74,1016,7
home-1,2025-12-19T21:44:19.536207Z,24.3,74,996,0.4
home-1,2025-12-19T21:44:24.539957Z,21.9,50,1026,5
home-1,2025-12-19T21:44:29.545534Z,33.1,66,1003,6.2
home-1,2025-12-19T21:44:34.551575Z,22.5,68,1026,6.3
home-1,2025-12-19T21:44:39.557253Z,24.4,71,1029,1.8
home-1,2025-12-19T21:44:44.562508Z,24.2,64,1001,2.4
home-1,2025-12-19T21:44:49.567802Z,32.5,74,1027,0.2
home-1,2025-12-19T21:44:54.573542Z,22.9,63,1002,4.9
home-1,2025-12-19T21:44:59.577893Z,34.7,51,1015,6.3
home-1,2025-12-19T21:45:04.578967Z,20.3,52,1006,3
home-1,2025-12-19T21:45:09.584539Z,20.7,61,1019,9.4
home-1,2025-12-19T21:45:14.590204Z,21.6,44,1011,6.4
home-1,2025-12-19T21:45:19.595902Z,26.4,60,1001,6.4
home-1,2025-12-19T21:45:24.601548Z,32.2,62,1005,5.2
home-1,2025-12-19T21:45:29.606967Z,20.4,56,997,4.1
home-1,2025-12-19T21:45:34.608812Z,34.5,58,1017,7.9
home-1,2025-12-19T21:45:39.614789Z,21.2,77,1019,2.9
home-1,2025-12-19T21:45:44.620423Z,25.9,64,998,1.1
home-1,2025-12-19T21:45:49.623414Z,30.3,41,1024,7.2
home-1,2025-12-19T21:45:54.628589Z,25.1,59,1026,1.6
home-1,2025-12-19T21:45:59.630737Z,31.3,69,1002,0.8
home-1,2025-12-19T21:46:04.636357Z,30.9,51,1026,5.5
home-1,2025-12-19T21:46:09.637191Z,32.7,43,1005,1.6
home-1,2025-12-19T21:46:14.642825Z,32.4,63,991,0.3
home-1,2025-12-19T21:46:19.648451Z,22.4,63,1024,3.1
home-1,2025-12-19T21:46:24.652702Z,20.4,59,1017,9.2
home-1,2025-12-19T21:46:29.658003Z,28.8,70,1012,8.1
home-1,2025-12-19T21:55:20.187960Z,28.6,74,1026,2.7
home-1,2025-12-19T21:55:25.193611Z,25.5,66,992,2.1
home-1,2025-12-19T21:55:30.199015Z,26.3,42,995,8.3
home-1,2025-12-19T21:55:35.204221Z,31.6,66,1029,3.6
home-1,2025-12-19T21:55:40.209758Z,30.8,76,1030,5.9
home-1,2025-12-19T21:55:45.214922Z,32.2,55,1023,3.2
home-1,2025-12-19T21:55:50.221202Z,24.4,66,1021,8
home-1,2025-12-19T21:55:55.226788Z,22.1,52,1022,0.8
home-1,2025-12-19T21:56:00.228870Z,21.2,57,1027,5.2
home-1,2025-12-19T21:56:05.234615Z,33.5,46,1011,3.7
home-1,2025-12-19T21:56:10.240638Z,28.7,71,1026,1.9
home-1,2025-12-19T21:56:15.246380Z,25.7,56,1009,8
home-1,2025-12-19T21:56:20.248242Z,28.1,78,997,9.5
home-1,2025-12-19T21:56:25.253920Z,28.7,50,1001,1.1
home-1,2025-12-19T21:56:30.259606Z,25.4,55,1028,8.8
home-1,2025-12-19T21:56:35.265409Z,23.2,53,995,9.9
home-1,2025-12-19T21:56:40.267316Z,33,75,1003,5
home-1,2025-12-19T21:56:45.272842Z,31.7,44,1019,4.1
home-1,2025-12-19T21:56:50.278899Z,31.6,44,1008,0.8
home-1,2025-12-19T21:56:55.284785Z,21.6,73,995,9
home-1,2025-12-19T21:57:00.290302Z,33.8,57,1030,7.6
home-1,2025-12-19T21:57:05.294836Z,32.9,43,1019,3.7
home-1,2025-12-19T21:57:10.300729Z,31.7,70,1006,7.1
home-1,2025-12-19T21:57:15.301957Z,23.8,69,1018,1.6
home-1,2025-12-19T21:57:20.307235Z,22.1,41,993,5.9
home-1,2025-12-19T21:57:25.312543Z,27.5,72,1004,3.4
home-1,2025-12-19T21:57:30.314842Z,35,66,1011,4.1
home-1,2025-12-19T21:57:35.320974Z,25.5,55,1016,5
home-1,2025-12-19T21:57:40.326690Z,32.3,48,1027,2.5
home-1,2025-12-19T21:57:45.328224Z,33,40,1016,8.9
home-1,2025-12-19T21:57:50.334158Z,26.3,40,1015,4.5
home-1,2025-12-19T21:57:55.339846Z,29.3,43,1027,1.3
home-1,2025-12-19T21:58:00.345503Z,26.3,58,1028,0.3
home-1,2025-12-19T21:58:05.350987Z,27.9,46,1027,9.5
